,student_id,problem_id,condition,skill_name,correct
18818,Stu_4a2eb32ea40d8a878a76abd65eb07be2,82,PS,2,0
18819,Stu_4a2eb32ea40d8a878a76abd65eb07be2,84,PS,2,0
18820,Stu_4a2eb32ea40d8a878a76abd65eb07be2,85,PS,2,0
18821,Stu_4a2eb32ea40d8a878a76abd65eb07be2,87,PS,2,0
18822,Stu_4a2eb32ea40d8a878a76abd65eb07be2,92,PS,4,0
18823,Stu_4a2eb32ea40d8a878a76abd65eb07be2,94,PS,4,0
18824,Stu_4a2eb32ea40d8a878a76abd65eb07be2,95,PS,4,0
18825,Stu_4a2eb32ea40d8a878a76abd65eb07be2,97,PS,4,1
18826,Stu_4a2eb32ea40d8a878a76abd65eb07be2,99,PS,4,0
18827,Stu_4a2eb32ea40d8a878a76abd65eb07be2,100,PS,4,1
18828,Stu_4a2eb32ea40d8a878a76abd65eb07be2,102,PS,4,0
18829,Stu_4a2eb32ea40d8a878a76abd65eb07be2,107,PS,1,0
18830,Stu_4a2eb32ea40d8a878a76abd65eb07be2,109,PS,1,1
18831,Stu_4a2eb32ea40d8a878a76abd65eb07be2,110,PS,1,0
18832,Stu_4a2eb32ea40d8a878a76abd65eb07be2,112,PS,1,0
18833,Stu_4a2eb32ea40d8a878a76abd65eb07be2,114,PS,1,1
18834,Stu_4a2eb32ea40d8a878a76abd65eb07be2,115,PS,1,0
18835,Stu_4a2eb32ea40d8a878a76abd65eb07be2,117,PS,1,0
18836,Stu_4a2eb32ea40d8a878a76abd65eb07be2,122,PS,1,1
18837,Stu_4a2eb32ea40d8a878a76abd65eb07be2,124,PS,1,1
18838,Stu_4a2eb32ea40d8a878a76abd65eb07be2,125,PS,1,0
18839,Stu_4a2eb32ea40d8a878a76abd65eb07be2,127,PS,2,0
18840,Stu_4a2eb32ea40d8a878a76abd65eb07be2,129,PS,2,1
18841,Stu_4a2eb32ea40d8a878a76abd65eb07be2,132,PS,2,0
18842,Stu_4a2eb32ea40d8a878a76abd65eb07be2,137,PS,1,1
18843,Stu_4a2eb32ea40d8a878a76abd65eb07be2,139,PS,1,0
18844,Stu_4a2eb32ea40d8a878a76abd65eb07be2,140,PS,1,0
18845,Stu_4a2eb32ea40d8a878a76abd65eb07be2,142,PS,1,0
18846,Stu_4a2eb32ea40d8a878a76abd65eb07be2,142,PS,1,0
18847,Stu_4a2eb32ea40d8a878a76abd65eb07be2,144,PS,1,1
18848,Stu_4a2eb32ea40d8a878a76abd65eb07be2,145,PS,1,1
18849,Stu_4a2eb32ea40d8a878a76abd65eb07be2,147,PS,1,0
18850,Stu_4a2eb32ea40d8a878a76abd65eb07be2,152,PS,3,0
18851,Stu_4a2eb32ea40d8a878a76abd65eb07be2,154,PS,3,1
18852,Stu_4a2eb32ea40d8a878a76abd65eb07be2,155,PS,3,0
18853,Stu_4a2eb32ea40d8a878a76abd65eb07be2,157,PS,3,0
18854,Stu_4a2eb32ea40d8a878a76abd65eb07be2,159,PS,3,1
18855,Stu_4a2eb32ea40d8a878a76abd65eb07be2,160,PS,3,0
18856,Stu_4a2eb32ea40d8a878a76abd65eb07be2,162,ErrEx,3,0
18857,Stu_4a2eb32ea40d8a878a76abd65eb07be2,167,PS,1,0
18858,Stu_4a2eb32ea40d8a878a76abd65eb07be2,169,PS,1,1
18859,Stu_4a2eb32ea40d8a878a76abd65eb07be2,170,PS,1,0
18860,Stu_4a2eb32ea40d8a878a76abd65eb07be2,172,PS,1,0
18861,Stu_4a2eb32ea40d8a878a76abd65eb07be2,174,PS,1,0
18862,Stu_4a2eb32ea40d8a878a76abd65eb07be2,177,PS,1,0
18863,Stu_4a2eb32ea40d8a878a76abd65eb07be2,182,PS,1,0
18864,Stu_4a2eb32ea40d8a878a76abd65eb07be2,184,PS,1,0
18865,Stu_4a2eb32ea40d8a878a76abd65eb07be2,187,PS,1,0
18866,Stu_4a2eb32ea40d8a878a76abd65eb07be2,189,PS,1,0
18867,Stu_4a2eb32ea40d8a878a76abd65eb07be2,192,PS,1,1
18868,Stu_4a2eb32ea40d8a878a76abd65eb07be2,197,PS,2,0
18869,Stu_4a2eb32ea40d8a878a76abd65eb07be2,199,PS,2,0
18870,Stu_4a2eb32ea40d8a878a76abd65eb07be2,202,PS,1,0
18871,Stu_4a2eb32ea40d8a878a76abd65eb07be2,204,PS,1,1
18872,Stu_4a2eb32ea40d8a878a76abd65eb07be2,207,PS,2,0
18873,Stu_4a2eb32ea40d8a878a76abd65eb07be2,212,PS,3,1
18874,Stu_4a2eb32ea40d8a878a76abd65eb07be2,214,PS,3,0
18875,Stu_4a2eb32ea40d8a878a76abd65eb07be2,217,PS,4,1
18876,Stu_4a2eb32ea40d8a878a76abd65eb07be2,219,PS,4,1
18877,Stu_4a2eb32ea40d8a878a76abd65eb07be2,220,PS,4,1
18878,Stu_4a2eb32ea40d8a878a76abd65eb07be2,222,PS,3,0
18879,Stu_4a2eb32ea40d8a878a76abd65eb07be2,229,PS,3,0
18880,Stu_4a2eb32ea40d8a878a76abd65eb07be2,232,PS,2,0
18881,Stu_4a2eb32ea40d8a878a76abd65eb07be2,234,PS,2,1
18882,Stu_4a7970fdc0ebf40fafd366cdd927310f,1,ErrEx,1,0
18883,Stu_4a7970fdc0ebf40fafd366cdd927310f,2,ErrEx,1,0
18884,Stu_4a7970fdc0ebf40fafd366cdd927310f,3,ErrEx,1,1
18885,Stu_4a7970fdc0ebf40fafd366cdd927310f,4,ErrEx,1,0
18886,Stu_4a7970fdc0ebf40fafd366cdd927310f,6,ErrEx,1,1
18887,Stu_4a7970fdc0ebf40fafd366cdd927310f,7,ErrEx,1,0
18888,Stu_4a7970fdc0ebf40fafd366cdd927310f,8,ErrEx,1,1
18889,Stu_4a7970fdc0ebf40fafd366cdd927310f,9,ErrEx,1,1
18890,Stu_4a7970fdc0ebf40fafd366cdd927310f,10,ErrEx,1,1
18891,Stu_4a7970fdc0ebf40fafd366cdd927310f,12,ErrEx,1,1
18892,Stu_4a7970fdc0ebf40fafd366cdd927310f,16,ErrEx,2,1
18893,Stu_4a7970fdc0ebf40fafd366cdd927310f,17,ErrEx,2,1
18894,Stu_4a7970fdc0ebf40fafd366cdd927310f,18,ErrEx,2,1
18895,Stu_4a7970fdc0ebf40fafd366cdd927310f,19,ErrEx,2,1
18896,Stu_4a7970fdc0ebf40fafd366cdd927310f,20,ErrEx,2,1
18897,Stu_4a7970fdc0ebf40fafd366cdd927310f,21,ErrEx,2,0
18898,Stu_4a7970fdc0ebf40fafd366cdd927310f,22,ErrEx,2,1
18899,Stu_4a7970fdc0ebf40fafd366cdd927310f,23,ErrEx,2,1
18900,Stu_4a7970fdc0ebf40fafd366cdd927310f,24,ErrEx,2,1
18901,Stu_4a7970fdc0ebf40fafd366cdd927310f,25,ErrEx,2,1
18902,Stu_4a7970fdc0ebf40fafd366cdd927310f,27,ErrEx,2,1
18903,Stu_4a7970fdc0ebf40fafd366cdd927310f,31,ErrEx,3,1
18904,Stu_4a7970fdc0ebf40fafd366cdd927310f,32,ErrEx,3,0
18905,Stu_4a7970fdc0ebf40fafd366cdd927310f,33,ErrEx,3,1
18906,Stu_4a7970fdc0ebf40fafd366cdd927310f,34,ErrEx,3,1
18907,Stu_4a7970fdc0ebf40fafd366cdd927310f,35,ErrEx,3,0
18908,Stu_4a7970fdc0ebf40fafd366cdd927310f,36,ErrEx,3,1
18909,Stu_4a7970fdc0ebf40fafd366cdd927310f,37,ErrEx,3,0
18910,Stu_4a7970fdc0ebf40fafd366cdd927310f,38,ErrEx,3,1
18911,Stu_4a7970fdc0ebf40fafd366cdd927310f,39,ErrEx,3,1
18912,Stu_4a7970fdc0ebf40fafd366cdd927310f,42,ErrEx,3,1
18913,Stu_4a7970fdc0ebf40fafd366cdd927310f,46,ErrEx,2,1
18914,Stu_4a7970fdc0ebf40fafd366cdd927310f,47,ErrEx,2,0
18915,Stu_4a7970fdc0ebf40fafd366cdd927310f,48,ErrEx,2,1
18916,Stu_4a7970fdc0ebf40fafd366cdd927310f,49,ErrEx,2,1
18917,Stu_4a7970fdc0ebf40fafd366cdd927310f,51,ErrEx,2,0
18918,Stu_4a7970fdc0ebf40fafd366cdd927310f,52,ErrEx,2,1
18919,Stu_4a7970fdc0ebf40fafd366cdd927310f,53,ErrEx,2,0
18920,Stu_4a7970fdc0ebf40fafd366cdd927310f,54,ErrEx,2,0
18921,Stu_4a7970fdc0ebf40fafd366cdd927310f,57,ErrEx,2,0
18922,Stu_4a7970fdc0ebf40fafd366cdd927310f,57,ErrEx,2,0
18923,Stu_4a7970fdc0ebf40fafd366cdd927310f,61,ErrEx,2,1
18924,Stu_4a7970fdc0ebf40fafd366cdd927310f,62,ErrEx,2,0
18925,Stu_4a7970fdc0ebf40fafd366cdd927310f,63,ErrEx,2,1
18926,Stu_4a7970fdc0ebf40fafd366cdd927310f,64,ErrEx,2,0
18927,Stu_4a7970fdc0ebf40fafd366cdd927310f,65,ErrEx,2,1
18928,Stu_4a7970fdc0ebf40fafd366cdd927310f,66,ErrEx,2,0
18929,Stu_4a7970fdc0ebf40fafd366cdd927310f,67,ErrEx,2,0
18930,Stu_4a7970fdc0ebf40fafd366cdd927310f,68,ErrEx,2,0
18931,Stu_4a7970fdc0ebf40fafd366cdd927310f,69,ErrEx,2,0
18932,Stu_4a7970fdc0ebf40fafd366cdd927310f,70,ErrEx,2,1
18933,Stu_4a7970fdc0ebf40fafd366cdd927310f,72,ErrEx,2,0
18934,Stu_4a7970fdc0ebf40fafd366cdd927310f,76,ErrEx,1,0
18935,Stu_4a7970fdc0ebf40fafd366cdd927310f,77,ErrEx,1,1
18936,Stu_4a7970fdc0ebf40fafd366cdd927310f,78,ErrEx,1,0
18937,Stu_4a7970fdc0ebf40fafd366cdd927310f,79,ErrEx,1,1
18938,Stu_4a7970fdc0ebf40fafd366cdd927310f,80,ErrEx,1,0
18939,Stu_4a7970fdc0ebf40fafd366cdd927310f,81,ErrEx,2,0
18940,Stu_4a7970fdc0ebf40fafd366cdd927310f,82,ErrEx,2,0
18941,Stu_4a7970fdc0ebf40fafd366cdd927310f,83,ErrEx,2,1
18942,Stu_4a7970fdc0ebf40fafd366cdd927310f,84,ErrEx,2,1
18943,Stu_4a7970fdc0ebf40fafd366cdd927310f,85,ErrEx,2,1
18944,Stu_4a7970fdc0ebf40fafd366cdd927310f,87,ErrEx,2,1
18945,Stu_4a7970fdc0ebf40fafd366cdd927310f,91,ErrEx,4,1
18946,Stu_4a7970fdc0ebf40fafd366cdd927310f,92,ErrEx,4,0
18947,Stu_4a7970fdc0ebf40fafd366cdd927310f,93,ErrEx,4,1
18948,Stu_4a7970fdc0ebf40fafd366cdd927310f,94,ErrEx,4,1
18949,Stu_4a7970fdc0ebf40fafd366cdd927310f,95,ErrEx,4,1
18950,Stu_4a7970fdc0ebf40fafd366cdd927310f,96,ErrEx,4,1
18951,Stu_4a7970fdc0ebf40fafd366cdd927310f,97,ErrEx,4,0
18952,Stu_4a7970fdc0ebf40fafd366cdd927310f,98,ErrEx,4,1
18953,Stu_4a7970fdc0ebf40fafd366cdd927310f,99,ErrEx,4,1
18954,Stu_4a7970fdc0ebf40fafd366cdd927310f,100,ErrEx,4,1
18955,Stu_4a7970fdc0ebf40fafd366cdd927310f,102,ErrEx,4,0
18956,Stu_4a7970fdc0ebf40fafd366cdd927310f,106,ErrEx,1,1
18957,Stu_4a7970fdc0ebf40fafd366cdd927310f,107,ErrEx,1,1
18958,Stu_4a7970fdc0ebf40fafd366cdd927310f,108,ErrEx,1,0
18959,Stu_4a7970fdc0ebf40fafd366cdd927310f,109,ErrEx,1,1
18960,Stu_4a7970fdc0ebf40fafd366cdd927310f,110,ErrEx,1,0
18961,Stu_4a7970fdc0ebf40fafd366cdd927310f,111,ErrEx,1,0
18962,Stu_4a7970fdc0ebf40fafd366cdd927310f,112,ErrEx,1,1
18963,Stu_4a7970fdc0ebf40fafd366cdd927310f,113,ErrEx,1,1
18964,Stu_4a7970fdc0ebf40fafd366cdd927310f,114,ErrEx,1,0
18965,Stu_4a7970fdc0ebf40fafd366cdd927310f,115,ErrEx,1,1
18966,Stu_4a7970fdc0ebf40fafd366cdd927310f,117,ErrEx,1,0
18967,Stu_4a7970fdc0ebf40fafd366cdd927310f,121,ErrEx,1,1
18968,Stu_4a7970fdc0ebf40fafd366cdd927310f,122,ErrEx,1,1
18969,Stu_4a7970fdc0ebf40fafd366cdd927310f,123,ErrEx,1,0
18970,Stu_4a7970fdc0ebf40fafd366cdd927310f,124,ErrEx,1,1
18971,Stu_4a7970fdc0ebf40fafd366cdd927310f,126,ErrEx,2,1
18972,Stu_4a7970fdc0ebf40fafd366cdd927310f,127,ErrEx,2,0
18973,Stu_4a7970fdc0ebf40fafd366cdd927310f,128,ErrEx,2,0
18974,Stu_4a7970fdc0ebf40fafd366cdd927310f,129,ErrEx,2,0
18975,Stu_4a7970fdc0ebf40fafd366cdd927310f,132,ErrEx,2,1
18976,Stu_4a7970fdc0ebf40fafd366cdd927310f,136,ErrEx,1,0
18977,Stu_4a7970fdc0ebf40fafd366cdd927310f,137,ErrEx,1,1
18978,Stu_4a7970fdc0ebf40fafd366cdd927310f,138,ErrEx,1,1
18979,Stu_4a7970fdc0ebf40fafd366cdd927310f,139,ErrEx,1,0
18980,Stu_4a7970fdc0ebf40fafd366cdd927310f,140,ErrEx,1,1
18981,Stu_4a7970fdc0ebf40fafd366cdd927310f,141,ErrEx,1,1
18982,Stu_4a7970fdc0ebf40fafd366cdd927310f,142,ErrEx,1,1
18983,Stu_4a7970fdc0ebf40fafd366cdd927310f,143,ErrEx,1,1
18984,Stu_4a7970fdc0ebf40fafd366cdd927310f,144,ErrEx,1,1
18985,Stu_4a7970fdc0ebf40fafd366cdd927310f,145,ErrEx,1,1
18986,Stu_4a7970fdc0ebf40fafd366cdd927310f,147,ErrEx,1,1
18987,Stu_4a7970fdc0ebf40fafd366cdd927310f,151,ErrEx,3,1
18988,Stu_4a7970fdc0ebf40fafd366cdd927310f,152,ErrEx,3,0
18989,Stu_4a7970fdc0ebf40fafd366cdd927310f,154,ErrEx,3,1
18990,Stu_4a7970fdc0ebf40fafd366cdd927310f,156,ErrEx,3,1
18991,Stu_4a7970fdc0ebf40fafd366cdd927310f,157,ErrEx,3,0
18992,Stu_4a7970fdc0ebf40fafd366cdd927310f,159,ErrEx,3,1
18993,Stu_4a7970fdc0ebf40fafd366cdd927310f,162,ErrEx,3,0
18994,Stu_4a7970fdc0ebf40fafd366cdd927310f,166,ErrEx,1,0
18995,Stu_4a7970fdc0ebf40fafd366cdd927310f,167,ErrEx,1,1
18996,Stu_4a7970fdc0ebf40fafd366cdd927310f,168,ErrEx,1,1
18997,Stu_4a7970fdc0ebf40fafd366cdd927310f,169,ErrEx,1,0
18998,Stu_4a7970fdc0ebf40fafd366cdd927310f,171,ErrEx,1,0
18999,Stu_4a7970fdc0ebf40fafd366cdd927310f,172,ErrEx,1,1
19000,Stu_4a7970fdc0ebf40fafd366cdd927310f,173,ErrEx,1,1
19001,Stu_4a7970fdc0ebf40fafd366cdd927310f,174,ErrEx,1,0
19002,Stu_4a7970fdc0ebf40fafd366cdd927310f,177,ErrEx,1,0
19003,Stu_4c1d6ebee48842517b2af6330848f87a,1,ErrEx,1,0
19004,Stu_4c1d6ebee48842517b2af6330848f87a,2,ErrEx,1,0
19005,Stu_4c1d6ebee48842517b2af6330848f87a,3,ErrEx,1,0
19006,Stu_4c1d6ebee48842517b2af6330848f87a,4,ErrEx,1,0
19007,Stu_4c1d6ebee48842517b2af6330848f87a,6,ErrEx,1,0
19008,Stu_4c1d6ebee48842517b2af6330848f87a,7,ErrEx,1,1
19009,Stu_4c1d6ebee48842517b2af6330848f87a,8,ErrEx,1,1
19010,Stu_4c1d6ebee48842517b2af6330848f87a,9,ErrEx,1,0
19011,Stu_4c1d6ebee48842517b2af6330848f87a,10,ErrEx,1,0
19012,Stu_4c1d6ebee48842517b2af6330848f87a,12,ErrEx,1,1
19013,Stu_4c1d6ebee48842517b2af6330848f87a,16,ErrEx,2,0
19014,Stu_4c1d6ebee48842517b2af6330848f87a,17,ErrEx,2,1
19015,Stu_4c1d6ebee48842517b2af6330848f87a,18,ErrEx,2,1
19016,Stu_4c1d6ebee48842517b2af6330848f87a,19,ErrEx,2,1
19017,Stu_4c1d6ebee48842517b2af6330848f87a,20,ErrEx,2,1
19018,Stu_4c1d6ebee48842517b2af6330848f87a,21,ErrEx,2,1
19019,Stu_4c1d6ebee48842517b2af6330848f87a,22,ErrEx,2,1
19020,Stu_4c1d6ebee48842517b2af6330848f87a,23,ErrEx,2,1
19021,Stu_4c1d6ebee48842517b2af6330848f87a,24,ErrEx,2,1
19022,Stu_4c1d6ebee48842517b2af6330848f87a,25,ErrEx,2,0
19023,Stu_4c1d6ebee48842517b2af6330848f87a,27,ErrEx,2,1
19024,Stu_4c1d6ebee48842517b2af6330848f87a,31,ErrEx,3,0
19025,Stu_4c1d6ebee48842517b2af6330848f87a,32,ErrEx,3,0
19026,Stu_4c1d6ebee48842517b2af6330848f87a,33,ErrEx,3,0
19027,Stu_4c1d6ebee48842517b2af6330848f87a,34,ErrEx,3,1
19028,Stu_4c1d6ebee48842517b2af6330848f87a,35,ErrEx,3,0
19029,Stu_4c1d6ebee48842517b2af6330848f87a,36,ErrEx,3,1
19030,Stu_4c1d6ebee48842517b2af6330848f87a,37,ErrEx,3,0
19031,Stu_4c1d6ebee48842517b2af6330848f87a,38,ErrEx,3,1
19032,Stu_4c1d6ebee48842517b2af6330848f87a,39,ErrEx,3,1
19033,Stu_4c1d6ebee48842517b2af6330848f87a,42,ErrEx,3,0
19034,Stu_4c1d6ebee48842517b2af6330848f87a,46,ErrEx,2,0
19035,Stu_4c1d6ebee48842517b2af6330848f87a,47,ErrEx,2,0
19036,Stu_4c1d6ebee48842517b2af6330848f87a,48,ErrEx,2,1
19037,Stu_4c1d6ebee48842517b2af6330848f87a,49,ErrEx,2,1
19038,Stu_4c1d6ebee48842517b2af6330848f87a,51,ErrEx,2,0
19039,Stu_4c1d6ebee48842517b2af6330848f87a,52,ErrEx,2,1
19040,Stu_4c1d6ebee48842517b2af6330848f87a,53,ErrEx,2,1
19041,Stu_4c1d6ebee48842517b2af6330848f87a,54,ErrEx,2,1
19042,Stu_4c1d6ebee48842517b2af6330848f87a,57,ErrEx,2,1
19043,Stu_4c1d6ebee48842517b2af6330848f87a,61,ErrEx,2,1
19044,Stu_4c1d6ebee48842517b2af6330848f87a,62,ErrEx,2,0
19045,Stu_4c1d6ebee48842517b2af6330848f87a,63,ErrEx,2,1
19046,Stu_4c1d6ebee48842517b2af6330848f87a,64,ErrEx,2,0
19047,Stu_4c1d6ebee48842517b2af6330848f87a,65,ErrEx,2,1
19048,Stu_4c1d6ebee48842517b2af6330848f87a,66,ErrEx,2,0
19049,Stu_4c1d6ebee48842517b2af6330848f87a,67,ErrEx,2,0
19050,Stu_4c1d6ebee48842517b2af6330848f87a,68,ErrEx,2,0
19051,Stu_4c1d6ebee48842517b2af6330848f87a,69,ErrEx,2,1
19052,Stu_4c1d6ebee48842517b2af6330848f87a,70,ErrEx,2,1
19053,Stu_4c1d6ebee48842517b2af6330848f87a,72,ErrEx,2,0
19054,Stu_4c1d6ebee48842517b2af6330848f87a,76,ErrEx,1,0
19055,Stu_4c1d6ebee48842517b2af6330848f87a,77,ErrEx,1,0
19056,Stu_4c1d6ebee48842517b2af6330848f87a,78,ErrEx,1,1
19057,Stu_4c1d6ebee48842517b2af6330848f87a,79,ErrEx,1,0
19058,Stu_4c1d6ebee48842517b2af6330848f87a,80,ErrEx,1,1
19059,Stu_4c1d6ebee48842517b2af6330848f87a,81,ErrEx,2,1
19060,Stu_4c1d6ebee48842517b2af6330848f87a,82,ErrEx,2,0
19061,Stu_4c1d6ebee48842517b2af6330848f87a,83,ErrEx,2,0
19062,Stu_4c1d6ebee48842517b2af6330848f87a,84,ErrEx,2,1
19063,Stu_4c1d6ebee48842517b2af6330848f87a,85,ErrEx,2,1
19064,Stu_4c1d6ebee48842517b2af6330848f87a,87,ErrEx,2,1
19065,Stu_4c1d6ebee48842517b2af6330848f87a,91,ErrEx,4,1
19066,Stu_4c1d6ebee48842517b2af6330848f87a,92,ErrEx,4,0
19067,Stu_4c1d6ebee48842517b2af6330848f87a,93,ErrEx,4,1
19068,Stu_4c1d6ebee48842517b2af6330848f87a,94,ErrEx,4,0
19069,Stu_4c1d6ebee48842517b2af6330848f87a,95,ErrEx,4,0
19070,Stu_4c1d6ebee48842517b2af6330848f87a,96,ErrEx,4,0
19071,Stu_4c1d6ebee48842517b2af6330848f87a,97,ErrEx,4,0
19072,Stu_4c1d6ebee48842517b2af6330848f87a,98,ErrEx,4,1
19073,Stu_4c1d6ebee48842517b2af6330848f87a,99,ErrEx,4,1
19074,Stu_4c1d6ebee48842517b2af6330848f87a,100,ErrEx,4,1
19075,Stu_4c1d6ebee48842517b2af6330848f87a,102,ErrEx,4,0
19076,Stu_4c1d6ebee48842517b2af6330848f87a,106,ErrEx,1,0
19077,Stu_4c1d6ebee48842517b2af6330848f87a,107,ErrEx,1,1
19078,Stu_4c1d6ebee48842517b2af6330848f87a,108,ErrEx,1,1
19079,Stu_4c1d6ebee48842517b2af6330848f87a,109,ErrEx,1,1
19080,Stu_4c1d6ebee48842517b2af6330848f87a,110,ErrEx,1,1
19081,Stu_4c1d6ebee48842517b2af6330848f87a,111,ErrEx,1,0
19082,Stu_4c1d6ebee48842517b2af6330848f87a,112,ErrEx,1,1
19083,Stu_4c1d6ebee48842517b2af6330848f87a,113,ErrEx,1,1
19084,Stu_4c1d6ebee48842517b2af6330848f87a,114,ErrEx,1,1
19085,Stu_4c1d6ebee48842517b2af6330848f87a,115,ErrEx,1,1
19086,Stu_4c1d6ebee48842517b2af6330848f87a,117,ErrEx,1,1
19087,Stu_4c1d6ebee48842517b2af6330848f87a,121,ErrEx,1,0
19088,Stu_4c1d6ebee48842517b2af6330848f87a,122,ErrEx,1,0
19089,Stu_4c1d6ebee48842517b2af6330848f87a,123,ErrEx,1,0
19090,Stu_4c1d6ebee48842517b2af6330848f87a,124,ErrEx,1,0
19091,Stu_4c1d6ebee48842517b2af6330848f87a,126,ErrEx,2,1
19092,Stu_4c1d6ebee48842517b2af6330848f87a,127,ErrEx,2,1
19093,Stu_4c1d6ebee48842517b2af6330848f87a,128,ErrEx,2,0
19094,Stu_4c1d6ebee48842517b2af6330848f87a,129,ErrEx,2,1
19095,Stu_4c1d6ebee48842517b2af6330848f87a,132,ErrEx,2,1
19096,Stu_4c1d6ebee48842517b2af6330848f87a,136,ErrEx,1,0
19097,Stu_4c1d6ebee48842517b2af6330848f87a,137,ErrEx,1,1
19098,Stu_4c1d6ebee48842517b2af6330848f87a,138,ErrEx,1,1
19099,Stu_4c1d6ebee48842517b2af6330848f87a,139,ErrEx,1,1
19100,Stu_4c1d6ebee48842517b2af6330848f87a,140,ErrEx,1,0
19101,Stu_4c1d6ebee48842517b2af6330848f87a,141,ErrEx,1,1
19102,Stu_4c1d6ebee48842517b2af6330848f87a,142,ErrEx,1,1
19103,Stu_4c1d6ebee48842517b2af6330848f87a,143,ErrEx,1,1
19104,Stu_4c1d6ebee48842517b2af6330848f87a,144,ErrEx,1,1
19105,Stu_4c1d6ebee48842517b2af6330848f87a,145,ErrEx,1,0
19106,Stu_4c1d6ebee48842517b2af6330848f87a,147,ErrEx,1,1
19107,Stu_4c1d6ebee48842517b2af6330848f87a,151,ErrEx,3,1
19108,Stu_4c1d6ebee48842517b2af6330848f87a,152,ErrEx,3,0
19109,Stu_4c1d6ebee48842517b2af6330848f87a,154,ErrEx,3,1
19110,Stu_4c1d6ebee48842517b2af6330848f87a,156,ErrEx,3,1
19111,Stu_4c1d6ebee48842517b2af6330848f87a,157,ErrEx,3,0
19112,Stu_4c1d6ebee48842517b2af6330848f87a,159,ErrEx,3,1
19113,Stu_4c1d6ebee48842517b2af6330848f87a,162,ErrEx,3,0
19114,Stu_4c1d6ebee48842517b2af6330848f87a,166,ErrEx,1,0
19115,Stu_4c1d6ebee48842517b2af6330848f87a,167,ErrEx,1,1
19116,Stu_4c1d6ebee48842517b2af6330848f87a,168,ErrEx,1,1
19117,Stu_4c1d6ebee48842517b2af6330848f87a,169,ErrEx,1,0
19118,Stu_4c1d6ebee48842517b2af6330848f87a,171,ErrEx,1,1
19119,Stu_4c1d6ebee48842517b2af6330848f87a,172,ErrEx,1,1
19120,Stu_4c1d6ebee48842517b2af6330848f87a,173,ErrEx,1,1
19121,Stu_4c1d6ebee48842517b2af6330848f87a,174,ErrEx,1,0
19122,Stu_4c1d6ebee48842517b2af6330848f87a,177,ErrEx,1,0
19123,Stu_4c1d6ebee48842517b2af6330848f87a,181,ErrEx,1,0
19124,Stu_4c1d6ebee48842517b2af6330848f87a,182,ErrEx,1,0
19125,Stu_4c1d6ebee48842517b2af6330848f87a,183,ErrEx,1,1
19126,Stu_4c1d6ebee48842517b2af6330848f87a,184,ErrEx,1,1
19127,Stu_4c1d6ebee48842517b2af6330848f87a,186,ErrEx,1,0
19128,Stu_4c1d6ebee48842517b2af6330848f87a,187,ErrEx,1,1
19129,Stu_4c1d6ebee48842517b2af6330848f87a,188,ErrEx,1,1
19130,Stu_4c1d6ebee48842517b2af6330848f87a,189,ErrEx,1,1
19131,Stu_4c1d6ebee48842517b2af6330848f87a,192,ErrEx,1,1
19132,Stu_4c1d6ebee48842517b2af6330848f87a,196,ErrEx,2,0
19133,Stu_4c1d6ebee48842517b2af6330848f87a,197,ErrEx,2,0
19134,Stu_4c1d6ebee48842517b2af6330848f87a,198,ErrEx,2,1
19135,Stu_4c1d6ebee48842517b2af6330848f87a,199,ErrEx,2,1
19136,Stu_4c1d6ebee48842517b2af6330848f87a,201,ErrEx,1,1
19137,Stu_4c1d6ebee48842517b2af6330848f87a,202,ErrEx,1,1
19138,Stu_4c1d6ebee48842517b2af6330848f87a,203,ErrEx,1,1
19139,Stu_4c1d6ebee48842517b2af6330848f87a,204,ErrEx,1,1
19140,Stu_4c1d6ebee48842517b2af6330848f87a,207,ErrEx,2,0
19141,Stu_4c1d6ebee48842517b2af6330848f87a,211,ErrEx,1,1
19142,Stu_4c1d6ebee48842517b2af6330848f87a,212,ErrEx,1,0
19143,Stu_4c1d6ebee48842517b2af6330848f87a,213,ErrEx,1,1
19144,Stu_4c1d6ebee48842517b2af6330848f87a,214,ErrEx,1,1
19145,Stu_4c1d6ebee48842517b2af6330848f87a,216,ErrEx,4,1
19146,Stu_4c1d6ebee48842517b2af6330848f87a,217,ErrEx,4,0
19147,Stu_4c1d6ebee48842517b2af6330848f87a,218,ErrEx,4,1
19148,Stu_4c1d6ebee48842517b2af6330848f87a,219,ErrEx,4,1
19149,Stu_4c1d6ebee48842517b2af6330848f87a,222,ErrEx,3,0
19150,Stu_4c1d6ebee48842517b2af6330848f87a,226,ErrEx,2,1
19151,Stu_4c1d6ebee48842517b2af6330848f87a,227,ErrEx,2,1
19152,Stu_4c1d6ebee48842517b2af6330848f87a,228,ErrEx,2,1
19153,Stu_4c1d6ebee48842517b2af6330848f87a,229,ErrEx,2,1
19154,Stu_4c1d6ebee48842517b2af6330848f87a,231,ErrEx,2,0
19155,Stu_4c1d6ebee48842517b2af6330848f87a,232,ErrEx,2,1
19156,Stu_4c1d6ebee48842517b2af6330848f87a,233,ErrEx,2,1
19157,Stu_4c1d6ebee48842517b2af6330848f87a,234,ErrEx,2,1
19158,Stu_4c1d6ebee48842517b2af6330848f87a,237,ErrEx,3,1
19159,Stu_4d1e74b0d17aa4a17281e1621b58706d,1,ErrEx,1,0
19160,Stu_4d1e74b0d17aa4a17281e1621b58706d,2,ErrEx,1,0
