student_id,problem_id,condition,skill_name,correct
116,124,ErrEx,1,1
116,126,ErrEx,2,1
116,127,ErrEx,2,1
116,128,ErrEx,2,1
116,129,ErrEx,2,1
116,132,ErrEx,2,1
116,136,ErrEx,1,1
116,137,ErrEx,1,1
116,138,ErrEx,1,1
116,139,ErrEx,1,1
116,140,ErrEx,1,1
116,141,ErrEx,1,1
116,142,ErrEx,1,1
116,143,ErrEx,1,1
116,144,ErrEx,1,1
116,145,ErrEx,1,1
116,147,ErrEx,1,1
116,151,ErrEx,3,1
116,152,ErrEx,3,0
116,154,ErrEx,3,1
116,156,ErrEx,3,1
116,157,ErrEx,3,0
116,159,ErrEx,3,1
116,162,ErrEx,3,0
116,166,ErrEx,1,1
116,167,ErrEx,1,1
116,168,ErrEx,1,1
116,169,ErrEx,1,1
116,171,ErrEx,1,1
116,172,ErrEx,1,1
116,173,ErrEx,1,1
116,174,ErrEx,1,1
116,177,ErrEx,1,1
116,181,ErrEx,1,1
116,182,ErrEx,1,1
116,183,ErrEx,1,1
116,184,ErrEx,1,1
116,186,ErrEx,1,1
116,187,ErrEx,1,1
116,188,ErrEx,1,1
116,189,ErrEx,1,1
116,192,ErrEx,1,1
116,196,ErrEx,2,1
116,197,ErrEx,2,1
116,198,ErrEx,2,1
116,199,ErrEx,2,1
116,201,ErrEx,1,1
116,202,ErrEx,1,1
116,203,ErrEx,1,1
116,204,ErrEx,1,1
116,207,ErrEx,2,0
116,211,ErrEx,1,0
116,212,ErrEx,1,1
116,213,ErrEx,1,1
116,214,ErrEx,1,1
116,216,ErrEx,4,1
116,217,ErrEx,4,0
116,218,ErrEx,4,1
116,219,ErrEx,4,1
116,222,ErrEx,3,0
116,226,ErrEx,2,1
116,227,ErrEx,2,1
116,228,ErrEx,2,1
116,229,ErrEx,2,1
116,231,ErrEx,2,1
116,232,ErrEx,2,1
116,233,ErrEx,2,1
116,234,ErrEx,2,1
116,237,ErrEx,3,1
117,2,PS,1,0
117,4,PS,1,0
117,7,PS,1,0
117,9,PS,1,1
117,10,PS,1,1
117,12,PS,1,1
117,17,PS,2,1
117,19,PS,2,1
117,20,PS,2,0
117,22,PS,2,1
117,24,PS,2,1
117,25,PS,2,0
117,27,PS,2,0
117,32,PS,3,0
117,34,PS,3,0
117,35,PS,3,0
117,37,PS,3,0
117,39,PS,3,1
117,40,PS,3,0
117,42,PS,3,0
117,47,PS,2,1
117,49,PS,2,1
117,52,PS,2,1
117,54,PS,2,1
117,57,PS,2,0
117,62,PS,2,0
117,64,PS,2,0
117,65,PS,2,1
117,67,PS,2,1
117,69,PS,2,1
117,72,PS,2,0
117,77,PS,1,1
117,79,PS,1,0
117,80,PS,1,0
117,82,PS,2,0
117,84,PS,2,0
117,85,PS,2,0
117,87,PS,2,1
117,92,PS,4,0
117,94,PS,4,0
117,95,PS,4,0
117,97,PS,4,0
117,99,PS,4,0
117,100,PS,4,1
117,102,PS,4,0
117,107,PS,1,1
117,109,PS,1,0
117,110,PS,1,0
117,112,PS,1,0
117,114,PS,1,0
117,115,PS,1,0
117,117,PS,1,0
117,122,PS,1,1
117,124,PS,1,0
117,127,PS,2,0
117,129,PS,2,0
117,132,PS,2,1
117,137,PS,1,1
117,139,PS,1,1
117,140,PS,1,1
117,142,PS,1,1
117,144,PS,1,0
117,147,PS,1,1
117,152,PS,3,0
117,154,PS,3,1
117,155,PS,3,1
117,157,PS,3,0
117,159,PS,3,0
117,160,PS,3,0
117,162,PS,3,0
117,167,PS,1,1
117,169,PS,1,0
117,172,PS,1,0
117,174,PS,1,0
117,177,PS,1,1
118,2,PS,1,0
118,4,PS,1,0
118,7,PS,1,0
118,9,PS,1,0
118,10,PS,1,1
118,12,PS,1,0
118,17,PS,2,1
118,19,PS,2,0
118,20,PS,2,0
118,22,PS,2,1
118,24,PS,2,0
118,25,PS,2,0
118,27,PS,2,0
118,32,PS,3,0
118,34,PS,3,1
118,35,PS,3,0
118,37,PS,3,0
118,39,PS,3,1
118,40,PS,3,0
118,42,PS,3,0
118,47,PS,2,1
118,49,PS,2,0
118,50,PS,2,0
118,52,PS,2,1
118,54,PS,2,0
118,55,PS,2,1
118,57,PS,2,0
118,62,PS,2,0
118,64,PS,2,0
118,65,PS,2,1
118,67,PS,2,0
118,69,PS,2,0
118,70,PS,2,0
118,72,PS,2,0
118,77,PS,1,0
118,79,PS,1,1
118,80,PS,1,1
118,82,PS,2,0
118,84,PS,2,0
118,85,PS,2,0
118,87,PS,2,1
118,92,PS,4,0
118,94,PS,4,0
118,95,PS,4,0
118,97,PS,4,0
118,99,PS,4,0
118,100,PS,4,0
118,102,PS,4,0
118,107,PS,1,0
118,109,PS,1,1
118,110,PS,1,1
118,112,PS,1,0
118,114,PS,1,0
118,115,PS,1,0
118,117,PS,1,0
118,122,PS,1,0
118,124,PS,1,1
118,125,PS,1,1
118,127,PS,2,0
118,129,PS,2,1
118,132,PS,2,0
118,137,PS,1,0
118,139,PS,1,1
118,140,PS,1,0
118,142,PS,1,1
118,144,PS,1,1
118,145,PS,1,0
118,147,PS,1,0
118,152,PS,3,0
118,154,PS,3,1
118,155,PS,3,1
118,157,PS,3,0
118,159,PS,3,1
118,160,PS,3,0
118,162,PS,3,0
118,167,PS,1,1
118,169,PS,1,0
118,170,PS,1,1
118,172,PS,1,0
118,174,PS,1,1
118,177,PS,1,1
118,182,PS,1,0
118,184,PS,1,0
118,187,PS,1,1
118,189,PS,1,0
118,192,PS,1,1
118,197,PS,2,1
118,199,PS,2,1
118,202,PS,1,0
118,204,PS,1,1
118,207,PS,2,0
118,212,PS,3,1
118,214,PS,3,0
118,217,PS,4,0
118,219,PS,4,0
118,220,PS,4,0
118,222,PS,3,0
118,229,PS,3,0
118,232,PS,2,1
118,234,PS,2,0
118,237,PS,3,1
119,2,PS,1,1
119,4,PS,1,1
119,7,PS,1,1
119,9,PS,1,1
119,10,PS,1,1
119,12,PS,1,1
119,17,PS,2,1
119,19,PS,2,0
119,20,PS,2,1
119,22,PS,2,1
119,24,PS,2,1
119,25,PS,2,1
119,27,PS,2,1
119,32,PS,3,0
119,34,PS,3,1
119,35,PS,3,1
119,37,PS,3,0
119,39,PS,3,1
119,40,PS,3,1
119,42,PS,3,1
119,47,PS,2,1
119,47,PS,2,1
119,49,PS,2,1
119,50,PS,2,1
119,52,PS,2,0
119,54,PS,2,1
119,55,PS,2,1
119,57,PS,2,1
119,62,PS,2,1
119,64,PS,2,1
119,65,PS,2,1
119,67,PS,2,1
119,69,PS,2,1
119,70,PS,2,0
119,72,PS,2,0
119,77,PS,1,1
119,79,PS,1,1
119,80,PS,1,1
119,82,PS,2,1
119,84,PS,2,1
119,85,PS,2,1
119,87,PS,2,1
119,92,PS,4,1
119,94,PS,4,0
119,95,PS,4,1
119,97,PS,4,1
119,99,PS,4,1
119,100,PS,4,1
119,102,PS,4,0
119,107,PS,1,1
119,109,PS,1,1
119,110,PS,1,1
119,112,PS,1,0
119,114,PS,1,1
119,115,PS,1,1
119,117,PS,1,1
119,122,PS,1,1
119,124,PS,1,1
119,125,PS,1,1
119,127,PS,2,1
119,129,PS,2,0
119,132,PS,2,1
119,137,PS,1,1
119,139,PS,1,1
119,140,PS,1,1
119,142,PS,1,1
119,144,PS,1,1
119,145,PS,1,1
119,147,PS,1,1
119,152,PS,3,0
119,154,PS,3,1
119,155,PS,3,0
119,157,PS,3,0
119,159,PS,3,1
119,160,PS,3,1
119,162,ErrEx,3,0
119,167,PS,1,1
119,169,PS,1,1
119,170,PS,1,1
119,172,PS,1,1
119,174,PS,1,1
119,177,PS,1,0
119,182,PS,1,1
119,184,PS,1,1
119,187,PS,1,0
119,189,PS,1,1
119,192,PS,1,1
119,197,PS,2,1
119,199,PS,2,0
119,202,PS,1,1
119,204,PS,1,1
119,207,PS,2,0
119,214,PS,3,1
119,217,PS,4,1
119,219,PS,4,1
119,220,PS,4,1
119,222,PS,3,0
119,227,PS,3,1
119,229,PS,3,1
119,232,PS,2,1
119,234,PS,2,1
119,237,PS,3,1
120,2,PS,1,0
120,4,PS,1,0
120,7,PS,1,1
120,7,PS,1,1
120,9,PS,1,1
120,10,PS,1,1
120,12,PS,1,0
120,12,PS,1,0
120,17,PS,2,1
120,19,PS,2,1
120,20,PS,2,1
120,22,PS,2,1
120,24,PS,2,0
120,25,PS,2,0
120,27,PS,2,1
120,32,PS,3,0
120,34,PS,3,0
120,35,PS,3,0
120,37,PS,3,0
120,39,PS,3,1
120,40,PS,3,1
120,42,PS,3,0
120,47,PS,2,1
120,49,PS,2,1
120,50,PS,2,1
120,52,PS,2,1
120,54,PS,2,1
120,55,PS,2,1
120,57,PS,2,0
120,62,PS,2,0
120,64,PS,2,1
120,65,PS,2,1
120,67,PS,2,0
120,69,PS,2,1
120,70,PS,2,0
120,72,PS,2,0
120,77,PS,1,1
120,79,PS,1,0
120,80,PS,1,1
120,82,PS,2,1
120,84,PS,2,1
120,85,PS,2,0
120,87,PS,2,0
120,92,PS,4,1
120,94,PS,4,0
120,95,PS,4,1
120,97,PS,4,1
120,99,PS,4,1
120,100,PS,4,0
120,102,PS,4,0
120,107,PS,1,1
120,109,PS,1,1
120,110,PS,1,0
120,112,PS,1,1
120,114,PS,1,0
120,115,PS,1,0
120,117,PS,1,1
120,122,PS,1,0
120,124,PS,1,1
120,125,PS,1,1
120,127,PS,2,0
120,129,PS,2,1
120,132,PS,2,1
120,137,PS,1,0
120,139,PS,1,0
120,140,PS,1,1
120,142,PS,1,0
120,144,PS,1,0
120,145,PS,1,0
120,147,PS,1,0
120,152,PS,3,0
120,154,PS,3,1
120,155,PS,3,1
120,157,PS,3,0
120,159,PS,3,0
120,160,PS,3,1
120,162,PS,3,0
120,167,PS,1,1
120,169,PS,1,0
120,170,PS,1,0
120,172,PS,1,1
120,174,PS,1,0
120,177,PS,1,0
120,182,PS,1,0
120,184,PS,1,1
120,187,PS,1,0
120,189,PS,1,0
120,192,PS,1,1
120,197,PS,2,0
120,199,PS,2,0
120,202,PS,1,0
120,204,PS,1,0
120,207,PS,2,0
120,212,PS,3,1
120,214,PS,3,0
120,217,PS,4,1
120,219,PS,4,0
120,220,PS,4,0
120,222,PS,3,0
120,229,PS,3,1
120,232,PS,2,1
120,234,PS,2,0
120,237,PS,3,1
121,2,PS,1,0
121,4,PS,1,1
121,7,PS,1,0
121,9,PS,1,0
121,10,PS,1,0
121,12,PS,1,0
121,12,PS,1,0
121,17,PS,2,0
121,19,PS,2,1
121,20,PS,2,1
121,22,PS,2,1
121,24,PS,2,1
121,25,PS,2,1
121,27,PS,2,0
121,32,PS,3,0
121,34,PS,3,1
121,35,PS,3,1
121,37,PS,3,0
121,39,PS,3,1
121,40,PS,3,0
121,42,PS,3,0
121,47,PS,2,1
121,49,PS,2,1
121,52,PS,2,1
121,54,PS,2,1
121,57,PS,2,0
121,62,PS,2,1
121,64,PS,2,1
121,65,PS,2,0
121,67,PS,2,0
121,69,PS,2,1
121,72,PS,2,0
121,77,PS,1,0
121,79,PS,1,0
121,80,PS,1,0
121,82,PS,2,1
121,84,PS,2,1
121,85,PS,2,0
121,87,PS,2,1
121,92,PS,4,1
121,94,PS,4,0
121,95,PS,4,1
121,97,PS,4,1
121,99,PS,4,0
121,100,PS,4,1
121,102,PS,4,0
121,107,PS,1,1
121,109,PS,1,1
121,110,PS,1,1
121,112,PS,1,1
121,114,PS,1,0
121,115,PS,1,1
121,117,PS,1,0
121,122,PS,1,1
121,124,PS,1,0
121,127,PS,2,0
121,129,PS,2,1
121,132,PS,2,1
121,137,PS,1,1
121,139,PS,1,1
121,140,PS,1,0
121,142,PS,1,0
121,144,PS,1,0
121,147,PS,1,1
121,152,PS,3,0
121,154,PS,3,1
121,155,PS,3,0
121,157,PS,3,0
121,159,PS,3,1
121,160,PS,3,0
121,162,PS,3,0
121,167,PS,1,0
121,169,PS,1,0
121,172,PS,1,0
121,174,PS,1,1
121,177,PS,1,1
122,1,ErrEx,1,1
122,2,ErrEx,1,0
122,3,ErrEx,1,1
122,4,ErrEx,1,1
122,6,ErrEx,1,0
122,7,ErrEx,1,1
122,8,ErrEx,1,1
122,9,ErrEx,1,1
122,10,ErrEx,1,0
122,12,ErrEx,1,1
122,16,ErrEx,2,0
122,17,ErrEx,2,1
122,18,ErrEx,2,1
122,19,ErrEx,2,0
122,20,ErrEx,2,1
122,21,ErrEx,2,1
122,22,ErrEx,2,1
122,23,ErrEx,2,1
122,24,ErrEx,2,1
122,25,ErrEx,2,1
122,27,ErrEx,2,1
122,31,ErrEx,3,1
122,32,ErrEx,3,0
122,33,ErrEx,3,1
122,34,ErrEx,3,1
122,35,ErrEx,3,1
122,36,ErrEx,3,1
122,37,ErrEx,3,0
122,38,ErrEx,3,1
122,39,ErrEx,3,1
122,42,ErrEx,3,1
122,46,ErrEx,2,1
122,47,ErrEx,2,1
122,48,ErrEx,2,1
122,49,ErrEx,2,1
122,51,ErrEx,2,0
122,52,ErrEx,2,1
122,53,ErrEx,2,1
122,54,ErrEx,2,1
122,57,ErrEx,2,1
122,61,ErrEx,2,0
122,62,ErrEx,2,1
122,63,ErrEx,2,1
122,64,ErrEx,2,1
122,65,ErrEx,2,1
122,66,ErrEx,2,1
122,67,ErrEx,2,1
122,68,ErrEx,2,1
122,69,ErrEx,2,1
122,70,ErrEx,2,1
122,72,ErrEx,2,0
122,76,ErrEx,1,0
122,77,ErrEx,1,1
122,78,ErrEx,1,1
122,79,ErrEx,1,1
122,80,ErrEx,1,1
122,81,ErrEx,2,1
122,82,ErrEx,2,1
122,83,ErrEx,2,1
122,84,ErrEx,2,0
122,85,ErrEx,2,1
122,87,ErrEx,2,1
122,91,ErrEx,4,1
122,92,ErrEx,4,0
122,93,ErrEx,4,1
122,94,ErrEx,4,1
122,95,ErrEx,4,1
122,96,ErrEx,4,1
122,97,ErrEx,4,0
122,98,ErrEx,4,1
122,99,ErrEx,4,0
122,100,ErrEx,4,1
122,102,ErrEx,4,0
122,106,ErrEx,1,1
122,107,ErrEx,1,1
122,108,ErrEx,1,1
122,109,ErrEx,1,1
122,110,ErrEx,1,1
122,111,ErrEx,1,1
122,112,ErrEx,1,1
122,113,ErrEx,1,1
122,114,ErrEx,1,1
122,115,ErrEx,1,1
122,117,ErrEx,1,0
122,121,ErrEx,1,0
122,122,ErrEx,1,1
122,123,ErrEx,1,1
122,124,ErrEx,1,1
122,126,ErrEx,2,1
122,127,ErrEx,2,1
122,128,ErrEx,2,1
122,129,ErrEx,2,1
122,132,ErrEx,2,1
122,136,ErrEx,1,1
122,137,ErrEx,1,1
122,138,ErrEx,1,1
122,139,ErrEx,1,1
122,140,ErrEx,1,1
122,141,ErrEx,1,1
122,142,ErrEx,1,0
122,143,ErrEx,1,1
122,144,ErrEx,1,1
122,145,ErrEx,1,0
122,147,ErrEx,1,1
122,151,ErrEx,3,1
122,152,ErrEx,3,0
122,154,ErrEx,3,1
122,156,ErrEx,3,1
122,157,ErrEx,3,0
122,159,ErrEx,3,1
122,162,ErrEx,3,0
122,166,ErrEx,1,1
122,167,ErrEx,1,0
122,168,ErrEx,1,1
122,169,ErrEx,1,0
122,171,ErrEx,1,0
122,172,ErrEx,1,1
122,173,ErrEx,1,1
122,174,ErrEx,1,0
122,177,ErrEx,1,0
122,181,ErrEx,1,0
122,182,ErrEx,1,1
122,183,ErrEx,1,1
122,184,ErrEx,1,1
122,186,ErrEx,1,1
122,187,ErrEx,1,1
122,188,ErrEx,1,1
122,189,ErrEx,1,1
122,192,ErrEx,1,1
122,196,ErrEx,2,1
122,197,ErrEx,2,0
122,198,ErrEx,2,1
122,199,ErrEx,2,0
122,201,ErrEx,1,0
122,202,ErrEx,1,1
122,203,ErrEx,1,1
122,204,ErrEx,1,1
122,207,ErrEx,2,0
122,211,ErrEx,1,0
122,212,ErrEx,1,1
122,213,ErrEx,1,1
122,214,ErrEx,1,1
122,216,ErrEx,4,1
122,217,ErrEx,4,0
122,218,ErrEx,4,1
122,219,ErrEx,4,1
122,222,ErrEx,3,0
122,226,ErrEx,2,1
122,227,ErrEx,2,1
122,228,ErrEx,2,1
122,229,ErrEx,2,1
122,231,ErrEx,2,0
122,232,ErrEx,2,1
122,233,ErrEx,2,1
122,234,ErrEx,2,1
122,237,ErrEx,3,1
123,1,ErrEx,1,1
123,2,ErrEx,1,0
123,3,ErrEx,1,1
123,4,ErrEx,1,1
123,6,ErrEx,1,1
123,7,ErrEx,1,0
123,8,ErrEx,1,1
123,9,ErrEx,1,1
123,10,ErrEx,1,1
123,12,ErrEx,1,0
123,16,ErrEx,2,1
123,17,ErrEx,2,1
123,18,ErrEx,2,1
123,19,ErrEx,2,1
123,20,ErrEx,2,1
123,21,ErrEx,2,0
123,22,ErrEx,2,0
123,23,ErrEx,2,1
123,24,ErrEx,2,1
123,25,ErrEx,2,1
123,27,ErrEx,2,1
123,31,ErrEx,3,0
123,32,ErrEx,3,0
123,33,ErrEx,3,1
123,34,ErrEx,3,1
123,35,ErrEx,3,1
123,36,ErrEx,3,1
123,37,ErrEx,3,0
123,38,ErrEx,3,1
123,39,ErrEx,3,1
123,42,ErrEx,3,1
123,46,ErrEx,2,1
123,47,ErrEx,2,1
123,48,ErrEx,2,1
123,49,ErrEx,2,1
123,51,ErrEx,2,1
123,52,ErrEx,2,1
123,53,ErrEx,2,1
123,54,ErrEx,2,1
123,57,ErrEx,2,1
123,61,ErrEx,2,0
123,62,ErrEx,2,1
123,63,ErrEx,2,1
123,64,ErrEx,2,1
123,65,ErrEx,2,0
123,66,ErrEx,2,0
123,67,ErrEx,2,1
123,68,ErrEx,2,1
123,69,ErrEx,2,1
123,70,ErrEx,2,1
123,72,ErrEx,2,0
123,76,ErrEx,1,1
123,77,ErrEx,1,0
123,78,ErrEx,1,1
123,79,ErrEx,1,1
123,80,ErrEx,1,1
123,81,ErrEx,2,1
123,82,ErrEx,2,0
123,83,ErrEx,2,1
123,84,ErrEx,2,1
123,85,ErrEx,2,1
123,87,ErrEx,2,1
123,91,ErrEx,4,1
123,92,ErrEx,4,0
123,93,ErrEx,4,1
123,94,ErrEx,4,1
123,95,ErrEx,4,1
123,96,ErrEx,4,1
123,97,ErrEx,4,0
123,98,ErrEx,4,0
123,99,ErrEx,4,1
123,100,ErrEx,4,1
123,102,ErrEx,4,0
123,106,ErrEx,1,1
123,107,ErrEx,1,0
123,108,ErrEx,1,1
123,109,ErrEx,1,1
123,110,ErrEx,1,1
123,111,ErrEx,1,1
123,112,ErrEx,1,1
123,113,ErrEx,1,1
123,114,ErrEx,1,1
123,115,ErrEx,1,1
123,117,ErrEx,1,0
123,121,ErrEx,1,0
123,122,ErrEx,1,0
123,123,ErrEx,1,1
123,124,ErrEx,1,1
123,126,ErrEx,2,1
123,127,ErrEx,2,1
123,128,ErrEx,2,1
123,129,ErrEx,2,1
123,132,ErrEx,2,1
123,136,ErrEx,1,1
123,137,ErrEx,1,0
123,138,ErrEx,1,1
123,139,ErrEx,1,1
123,140,ErrEx,1,1
123,141,ErrEx,1,1
123,142,ErrEx,1,0
123,143,ErrEx,1,1
123,144,ErrEx,1,1
123,145,ErrEx,1,1
123,147,ErrEx,1,0
123,151,ErrEx,3,1
123,152,ErrEx,3,0
123,154,ErrEx,3,0
123,156,ErrEx,3,1
123,157,ErrEx,3,0
123,159,ErrEx,3,1
123,162,ErrEx,3,0
123,166,ErrEx,1,1
123,167,ErrEx,1,0
123,168,ErrEx,1,1
123,169,ErrEx,1,1
123,171,ErrEx,1,1
123,172,ErrEx,1,0
123,173,ErrEx,1,1
123,174,ErrEx,1,1
123,177,ErrEx,1,1
123,181,ErrEx,1,0
123,182,ErrEx,1,0
123,183,ErrEx,1,1
123,184,ErrEx,1,1
123,186,ErrEx,1,1
123,187,ErrEx,1,0
123,188,ErrEx,1,1
123,189,ErrEx,1,1
123,192,ErrEx,1,1
123,196,ErrEx,2,1
123,197,ErrEx,2,0
123,198,ErrEx,2,1
123,199,ErrEx,2,1
123,201,ErrEx,1,0
123,202,ErrEx,1,0
123,203,ErrEx,1,1
123,204,ErrEx,1,1
123,207,ErrEx,2,0
123,211,ErrEx,1,0
123,212,ErrEx,1,0
123,213,ErrEx,1,1
123,214,ErrEx,1,1
123,216,ErrEx,4,1
123,217,ErrEx,4,0
123,218,ErrEx,4,1
123,219,ErrEx,4,1
123,222,ErrEx,3,0
123,226,ErrEx,2,1
123,227,ErrEx,2,1
123,228,ErrEx,2,1
123,229,ErrEx,2,1
123,231,ErrEx,2,0
123,232,ErrEx,2,1
123,233,ErrEx,2,1
123,234,ErrEx,2,1
123,237,ErrEx,3,1
124,1,ErrEx,1,0
124,2,ErrEx,1,1
124,3,ErrEx,1,1
124,4,ErrEx,1,1
124,6,ErrEx,1,0
124,7,ErrEx,1,1
124,8,ErrEx,1,1
124,9,ErrEx,1,0
124,10,ErrEx,1,1
124,12,ErrEx,1,0
124,16,ErrEx,2,1
124,17,ErrEx,2,0
124,18,ErrEx,2,0
124,19,ErrEx,2,0
124,20,ErrEx,2,1
124,21,ErrEx,2,1
124,22,ErrEx,2,1
124,23,ErrEx,2,1
124,24,ErrEx,2,1
124,25,ErrEx,2,1
124,27,ErrEx,2,1
124,31,ErrEx,3,0
124,32,ErrEx,3,0
124,33,ErrEx,3,0
124,34,ErrEx,3,1
124,35,ErrEx,3,1
124,36,ErrEx,3,1
124,37,ErrEx,3,0
124,38,ErrEx,3,1
124,39,ErrEx,3,1
124,42,ErrEx,3,0
124,46,ErrEx,2,0
124,47,ErrEx,2,1
124,48,ErrEx,2,1
124,49,ErrEx,2,1
124,51,ErrEx,2,1
124,52,ErrEx,2,1
124,53,ErrEx,2,0
124,54,ErrEx,2,1
124,57,ErrEx,2,1
124,61,ErrEx,2,1
124,62,ErrEx,2,1
124,63,ErrEx,2,1
124,64,ErrEx,2,1
124,65,ErrEx,2,1
124,66,ErrEx,2,1
124,67,ErrEx,2,1
124,68,ErrEx,2,0
124,69,ErrEx,2,1
124,70,ErrEx,2,1
124,72,ErrEx,2,0
124,76,ErrEx,1,1
124,77,ErrEx,1,1
124,78,ErrEx,1,1
124,79,ErrEx,1,1
124,80,ErrEx,1,1
124,81,ErrEx,2,1
124,82,ErrEx,2,0
124,83,ErrEx,2,0
124,84,ErrEx,2,1
124,85,ErrEx,2,1
124,87,ErrEx,2,1
124,91,ErrEx,4,1
124,92,ErrEx,4,0
124,93,ErrEx,4,1
124,94,ErrEx,4,1
124,95,ErrEx,4,1
124,96,ErrEx,4,0
124,97,ErrEx,4,0
124,98,ErrEx,4,0
124,99,ErrEx,4,1
124,100,ErrEx,4,1
124,102,ErrEx,4,0
124,106,ErrEx,1,1
124,107,ErrEx,1,1
124,108,ErrEx,1,1
124,109,ErrEx,1,0
124,110,ErrEx,1,1
124,111,ErrEx,1,0
124,112,ErrEx,1,1
124,113,ErrEx,1,1
124,114,ErrEx,1,1
124,115,ErrEx,1,1
124,117,ErrEx,1,1
124,121,ErrEx,1,1
124,122,ErrEx,1,1
124,123,ErrEx,1,1
124,124,ErrEx,1,1
124,126,ErrEx,2,1
124,127,ErrEx,2,1
124,128,ErrEx,2,1
124,129,ErrEx,2,1
124,132,ErrEx,2,1
124,136,ErrEx,1,1
124,137,ErrEx,1,1
124,138,ErrEx,1,1
124,139,ErrEx,1,1
124,140,ErrEx,1,0
124,141,ErrEx,1,1
124,142,ErrEx,1,1
124,143,ErrEx,1,1
124,144,ErrEx,1,1
124,145,ErrEx,1,0
124,147,ErrEx,1,0
124,151,ErrEx,3,1
124,152,ErrEx,3,0
124,154,ErrEx,3,1
124,156,ErrEx,3,1
124,157,ErrEx,3,0
124,159,ErrEx,3,1
124,162,ErrEx,3,0
124,166,ErrEx,1,0
124,167,ErrEx,1,1
124,168,ErrEx,1,1
124,169,ErrEx,1,0
124,171,ErrEx,1,0
124,172,ErrEx,1,1
124,173,ErrEx,1,1
124,174,ErrEx,1,1
124,177,ErrEx,1,1
124,181,ErrEx,1,1
124,182,ErrEx,1,1
124,183,ErrEx,1,1
124,184,ErrEx,1,0
124,186,ErrEx,1,1
124,187,ErrEx,1,1
124,188,ErrEx,1,1
124,189,ErrEx,1,1
124,192,ErrEx,1,1
124,196,ErrEx,2,1
124,197,ErrEx,2,0
124,198,ErrEx,2,1
124,199,ErrEx,2,1
124,201,ErrEx,1,1
124,202,ErrEx,1,1
124,203,ErrEx,1,1
124,204,ErrEx,1,1
124,207,ErrEx,2,0
124,211,ErrEx,1,0
124,212,ErrEx,1,0
124,213,ErrEx,1,0
124,214,ErrEx,1,0
124,216,ErrEx,4,1
124,217,ErrEx,4,0
124,218,ErrEx,4,1
124,219,ErrEx,4,1
124,222,ErrEx,3,0
124,226,ErrEx,2,1
124,227,ErrEx,2,0
124,228,ErrEx,2,1
124,226,ErrEx,2,1
124,227,ErrEx,2,1
124,228,ErrEx,2,1
124,229,ErrEx,2,1
124,231,ErrEx,2,1
124,232,ErrEx,2,1
124,233,ErrEx,2,1
124,234,ErrEx,2,1
124,237,ErrEx,3,0
125,136,ErrEx,1,1
125,137,ErrEx,1,1
125,138,ErrEx,1,1
125,139,ErrEx,1,1
125,140,ErrEx,1,1
125,141,ErrEx,1,1
125,142,ErrEx,1,1
125,143,ErrEx,1,1
125,144,ErrEx,1,1
125,145,ErrEx,1,1
125,147,ErrEx,1,0
125,151,ErrEx,3,0
125,152,ErrEx,3,0
125,154,ErrEx,3,0
125,156,ErrEx,3,0
125,157,ErrEx,3,0
125,159,ErrEx,3,0
125,162,ErrEx,3,0
125,166,ErrEx,1,0
125,167,ErrEx,1,0
125,168,ErrEx,1,0
125,169,ErrEx,1,0
125,171,ErrEx,1,0
125,172,ErrEx,1,1
125,173,ErrEx,1,1
125,174,ErrEx,1,1
125,177,ErrEx,1,0
125,181,ErrEx,1,0
125,182,ErrEx,1,0
125,183,ErrEx,1,1
125,184,ErrEx,1,0
125,186,ErrEx,1,0
125,187,ErrEx,1,1
125,188,ErrEx,1,1
125,189,ErrEx,1,0
125,192,ErrEx,1,1
125,196,ErrEx,2,1
125,197,ErrEx,2,1
125,198,ErrEx,2,1
125,199,ErrEx,2,1
125,201,ErrEx,1,1
125,202,ErrEx,1,1
125,203,ErrEx,1,1
125,204,ErrEx,1,1
125,207,ErrEx,2,0
125,211,ErrEx,1,0
125,212,ErrEx,1,1
125,213,ErrEx,1,1
125,214,ErrEx,1,1
125,216,ErrEx,4,0
125,217,ErrEx,4,0
125,218,ErrEx,4,1
125,219,ErrEx,4,0
125,222,ErrEx,3,0
125,226,ErrEx,2,1
125,227,ErrEx,2,0
125,228,ErrEx,2,1
125,229,ErrEx,2,1
125,231,ErrEx,2,0
125,232,ErrEx,2,1
125,233,ErrEx,2,1
125,234,ErrEx,2,1
125,237,ErrEx,3,1
126,1,ErrEx,1,0
126,2,ErrEx,1,0
126,3,ErrEx,1,0
126,4,ErrEx,1,0
126,6,ErrEx,1,0
126,7,ErrEx,1,1
126,8,ErrEx,1,0
126,9,ErrEx,1,1
126,10,ErrEx,1,0
126,12,ErrEx,1,0
126,16,ErrEx,2,1
126,17,ErrEx,2,1
126,18,ErrEx,2,1
126,19,ErrEx,2,1
126,20,ErrEx,2,1
126,21,ErrEx,2,1
126,22,ErrEx,2,1
126,23,ErrEx,2,1
126,24,ErrEx,2,1
126,25,ErrEx,2,1
126,27,ErrEx,2,0
126,31,ErrEx,3,1
126,32,ErrEx,3,0
126,33,ErrEx,3,1
126,34,ErrEx,3,1
126,35,ErrEx,3,1
126,36,ErrEx,3,1
126,37,ErrEx,3,0
126,38,ErrEx,3,1
126,39,ErrEx,3,1
126,42,ErrEx,3,1
126,46,ErrEx,2,0
126,47,ErrEx,2,0
126,48,ErrEx,2,1
126,49,ErrEx,2,1
126,51,ErrEx,2,0
